0.0409777777778,1000,0.4
0.0410222222222,2500,0.95
0.0546333333333,4000,1.5
0.0423333333333,1000,0.4
0.0387777777778,4000,0.4
0.0485333333333,1000,1.5
0.0374444444444,4000,0.4
0.0411555555556,2826,0.4
0.039,4000,0.4
0.0370555555556,4000,0.655423420033
0.0357888888889,4000,0.65546501265
0.0402666666667,1000,0.816379786706
0.0357888888889,4000,0.718958780775
0.0376777777778,4000,0.700703896022
0.0380444444444,4000,0.691556781383
0.0469,1000,1.17412488756
0.0371333333333,4000,0.616191100775
0.0395444444444,4000,0.635325445936
0.0346111111111,2867,0.627209109103
0.0404111111111,4000,0.4
0.0424222222222,1988,0.917840576172
0.0360666666667,2829,0.614928773092
0.0357111111111,1000,0.632968323593
0.0373666666667,2261,0.624796027093
0.0379222222222,1000,0.635086268885
0.0366333333333,2587,0.613039954696
0.0505,4000,1.04370321302
0.0375111111111,2390,0.705773685492
0.0364,2721,0.596043134076
0.0421444444444,1979,0.868493652344
0.0382444444444,2022,0.85439453125
0.0466222222222,3085,1.00001831055
0.0408333333333,1567,0.453106689453
0.0381222222222,3901,0.734149169922
0.0407,2072,0.8705078125
0.037,4000,0.537302439595
0.0424222222222,3387,0.954766845703
0.0371555555556,2283,0.665969848633
0.0354666666667,3311,0.599200074233
0.0357222222222,3215,0.590867561898
0.0400111111111,3387,0.734350585938
0.0507277777778,1563,1.38270874023
0.0403,3064,0.832708740234
0.0501222222222,3814,1.10770874023
0.0369888888889,2314,0.557708740234
0.0441444444444,1939,0.970208740234
0.0397,3439,0.420208740234
0.0563555555556,3533,1.49472961426
0.0546555555556,2689,1.24520874023
0.0397222222222,1000,0.652217602672
0.0400777777778,3201,0.585403442383
0.0478666666667,3951,1.41040344238
0.0419111111111,2450,0.860403442383
0.0492555555556,2075,1.27290344238
0.0379777777778,4000,0.573050245957
0.0373,1188,0.695208740234
0.0418555555556,2826,0.997903442383
0.0536555555556,1282,1.27958374023
0.0436666666667,1231,0.963528442383
0.0384444444444,2732,0.413528442383
0.0481888888889,3482,1.23852844238
0.0371777777778,1982,0.688528442383
0.0526388888889,2357,1.37602844238
0.0403777777778,3857,0.826028442383
0.0474111111111,3107,1.10102844238
0.0389888888889,1606,0.551028442383
0.0539388888889,1419,1.30727844238
0.0407333333333,2919,0.757278442383
0.0469611111111,3670,1.03227844238
0.0372777777778,3058,0.473583984375
0.0418333333333,1794,1.16977844238
0.0493111111111,3809,1.29858398438
0.0400111111111,1180,0.628338623047
0.0433333333333,1044,0.894778442383
0.0489888888889,1133,1.47052612305
0.0354888888889,3994,0.559588623047
0.0384777777778,2533,0.452200317383
0.0479,3283,1.27720031738
0.0393444444444,1782,0.727200317383
0.0383,2308,0.748583984375
0.0497611111111,3384,1.19552612305
0.0478444444444,2908,1.13970031738
0.0363,1884,0.645526123047
0.0511888888889,1595,1.34595031738
0.0420333333333,3095,0.795950317383
0.0497111111111,3845,1.07095031738
0.0492666666667,2259,1.05802612305
0.0481444444444,1970,1.20845031738
0.0372222222222,3759,0.508026123047
0.0501666666667,3009,1.33302612305
0.0414777777778,1220,0.933450317383
0.0463555555556,1313,1.44907531738
0.0390444444444,1509,0.783026123047
0.0509222222222,3564,1.17407531738
0.0377,2064,0.624075317383
0.0588666666667,1933,1.43608398438
0.0392888888889,3433,0.886083984375
0.0554777777778,3189,1.31157531738
0.0428555555556,1688,0.761575317383
